0,1
Datasets/Real_Handwriting/images/form_269_sentence_2.png,Ar studentė skaito istoriją?
Datasets/Real_Handwriting/images/form_234_sentence_3.png,Mindaugas nori ilsėtis dainą.
Datasets/Synthetic_Sentences/images/sentence_26029.png,Ramiai šuo mokosi stadione.
Datasets/Synthetic_Sentences/images/sentence_39064.png,Atidžiai gydytojas rašo žemėlapį.
Datasets/Real_Handwriting/images/form_457_sentence_4.png,Laura mokosi upės pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_16404.png,Mokytojas mėgsta skaityti žurnalą.
Datasets/Synthetic_Sentences/images/sentence_09974.png,Rytoj Žilvinas skaitys istoriją.
Datasets/Real_Handwriting/images/form_378_sentence_1.png,Petras sportuoja ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_09040.png,Gydytojas pradeda gerti.
Datasets/Real_Handwriting/images/form_429_sentence_5.png,Universiteto studentai žaidžia šachmatais laisvalaikiu.
Datasets/Synthetic_Sentences/images/sentence_06250.png,Marija nori kalbėti.
Datasets/Synthetic_Sentences/images/sentence_29065.png,Šuo mėgsta gerti vandenį.
Datasets/Synthetic_Sentences/images/sentence_09092.png,Berniukas nori gerti vandenį.
Datasets/Real_Handwriting/images/form_141_sentence_5.png,Mokytojas mėgsta rašyti.
Datasets/Real_Handwriting/images/form_229_sentence_5.png,Cukrų ir cinamoną dedame į pyragą.
Datasets/Real_Handwriting/images/form_461_sentence_5.png,Zigmas žiūri žaibą per langą.
Datasets/Real_Handwriting/images/form_128_sentence_3.png,Vaikai nemėgsta kalbėti.
Datasets/Synthetic_Sentences/images/sentence_23381.png,Švelniai Žilvinas mokosi kaime vakare.
Datasets/Synthetic_Sentences/images/sentence_24359.png,Katė nori valgyti daržoves.
Datasets/Synthetic_Sentences/images/sentence_36050.png,Saulius nori gerti pieną.
Datasets/Synthetic_Sentences/images/sentence_15131.png,Mantas skaito žurnalą.
Datasets/Real_Handwriting/images/form_227_sentence_3.png,Mokytojas dirba miške.
Datasets/Synthetic_Sentences/images/sentence_65051.png,Mindaugas geria vandenį.
Datasets/Real_Handwriting/images/form_342_sentence_1.png,Mokytoja valgo sriubą.
Datasets/Synthetic_Sentences/images/sentence_49055.png,Mantas nori skaityti knygą.
Datasets/Synthetic_Sentences/images/sentence_53933.png,Šiandien Laura dirba stotyje.
Datasets/Real_Handwriting/images/form_155_sentence_5.png,Šuo dainuoja stotyje.
Datasets/Real_Handwriting/images/form_397_sentence_3.png,Studentė nori tvarkytis.
Datasets/Real_Handwriting/images/form_110_sentence_5.png,Gydytojai skaito stotyje ir namuose.
Datasets/Synthetic_Sentences/images/sentence_18339.png,Berniukas geria kavą.
Datasets/Synthetic_Sentences/images/sentence_32660.png,Ką Kristina skaito?
Datasets/Real_Handwriting/images/form_299_sentence_3.png,Žmogus geria kavą.
Datasets/Real_Handwriting/images/form_402_sentence_5.png,Anas vyras atneša arbatos.
Datasets/Real_Handwriting/images/form_097_sentence_4.png,Moteris klauso darbą stotyje.
Datasets/Real_Handwriting/images/form_064_sentence_1.png,Vyrai valgo kaime ir stadione.
Datasets/Real_Handwriting/images/form_267_sentence_1.png,Šeima groja dainą.
Datasets/Synthetic_Sentences/images/sentence_34409.png,Šiandien Tomas perka dovaną.
Datasets/Real_Handwriting/images/form_261_sentence_3.png,Ar Jonas mokosi ežero pakrantėje?
Datasets/Synthetic_Sentences/images/sentence_33574.png,Ramiai studentas skaito knygą kavinėje.
Datasets/Real_Handwriting/images/form_176_sentence_5.png,Šuo žaidžia kavą.
Datasets/Synthetic_Sentences/images/sentence_35056.png,Laura mėgsta valgyti daržoves.
Datasets/Real_Handwriting/images/form_180_sentence_3.png,Mokytojas bijo skubėti.
Datasets/Real_Handwriting/images/form_058_sentence_3.png,Moteris juokiasi istoriją.
Datasets/Synthetic_Sentences/images/sentence_32515.png,Vakar Kristina skaitė receptą.
Datasets/Synthetic_Sentences/images/sentence_42693.png,Rytoj šuo eis kavinėje.
Datasets/Real_Handwriting/images/form_009_sentence_1.png,Šuo keliauoja ir keliauoja.
Datasets/Synthetic_Sentences/images/sentence_11780.png,Ar studentas mokosi stadione?
Datasets/Real_Handwriting/images/form_216_sentence_1.png,Neringa nori kalbėti knygą.
Datasets/Synthetic_Sentences/images/sentence_50912.png,Eglė mokosi ežero pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_22933.png,Kruopščiai šuo skaito žemėlapį.
Datasets/Synthetic_Sentences/images/sentence_07482.png,Švelniai Laura valgo duoną.
Datasets/Synthetic_Sentences/images/sentence_55027.png,Marija perka šaltą dovaną.
Datasets/Synthetic_Sentences/images/sentence_31046.png,Berniukas sportuoja kalnuose.
Datasets/Synthetic_Sentences/images/sentence_60900.png,Ką Rasa skaito?
Datasets/Real_Handwriting/images/form_374_sentence_4.png,Ramiai Danielius perka gėlę.
Datasets/Real_Handwriting/images/form_508_sentence_5.png,Tėtis treniruoja vaikus kiekvieną savaitę.
Datasets/Real_Handwriting/images/form_026_sentence_2.png,Mergaitė bijo galvoti mokyklą.
Datasets/Real_Handwriting/images/form_322_sentence_4.png,Rūpestingai Mantas ilsisi kaime.
Datasets/Synthetic_Sentences/images/sentence_08156.png,Mokytoja dirba kalnuose.
Datasets/Real_Handwriting/images/form_271_sentence_3.png,Šiandien Jurgita mokosi upės pakrantėje.
Datasets/Real_Handwriting/images/form_319_sentence_5.png,Nuostabus gamtos vaizdas atsiveria nuo kalno.
Datasets/Synthetic_Sentences/images/sentence_46752.png,Laura mėgsta keliauti.
Datasets/Synthetic_Sentences/images/sentence_11692.png,Studentė nenori ilsėtis.
Datasets/Real_Handwriting/images/form_094_sentence_3.png,Šiandien jis dirba visada.
Datasets/Real_Handwriting/images/form_488_sentence_4.png,Ar žirgas nori šokti?
Datasets/Real_Handwriting/images/form_050_sentence_1.png,Jos labai visada mąsto.
Datasets/Real_Handwriting/images/form_048_sentence_1.png,Vaikas labai atidžiai skuba.
Datasets/Real_Handwriting/images/form_357_sentence_2.png,Neringa žaidžia parke.
Datasets/Real_Handwriting/images/form_186_sentence_3.png,Draugai baigia skubėti vandenį.
Datasets/Real_Handwriting/images/form_066_sentence_3.png,Retai moterys keliauoja daržoves.
Datasets/Synthetic_Sentences/images/sentence_18463.png,Mantas mokosi pievoje ryte.
Datasets/Real_Handwriting/images/form_036_sentence_5.png,Mergaitė klauso receptą.
Datasets/Real_Handwriting/images/form_477_sentence_1.png,Rasa nori statyti žurnalą.
Datasets/Synthetic_Sentences/images/sentence_30518.png,Petras dirba mokykloje.
Datasets/Real_Handwriting/images/form_048_sentence_5.png,Vyrai galvoja arbatą darbe.
Datasets/Real_Handwriting/images/form_101_sentence_3.png,Vaikai mąsto ligoninėje ir stotyje.
Datasets/Synthetic_Sentences/images/sentence_05230.png,Saulius nori skaityti knygą.
Datasets/Synthetic_Sentences/images/sentence_26661.png,Rytoj Mindaugas skaitys laišką.
Datasets/Synthetic_Sentences/images/sentence_39498.png,Jurgita žaidžia sode.
Datasets/Real_Handwriting/images/form_238_sentence_3.png,Rūpestingai Mindaugas mokosi sode.
Datasets/Real_Handwriting/images/form_321_sentence_4.png,Rūpestingai mokytojas rašo projektą.
Datasets/Synthetic_Sentences/images/sentence_03125.png,Šuo nedirba ežero pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_55949.png,Kruopščiai vaikas ilsisi ežero pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_41322.png,Jurgita pradeda valgyti.
Datasets/Real_Handwriting/images/form_468_sentence_4.png,Šiandien Gintaras mokosi mieste.
Datasets/Real_Handwriting/images/form_425_sentence_4.png,Žilvinas lankosi mokykloje.
Datasets/Synthetic_Sentences/images/sentence_31472.png,Mielai Kristina neša dovaną.
Datasets/Real_Handwriting/images/form_406_sentence_3.png,Mielai studentas ilsisi stadione.
Datasets/Synthetic_Sentences/images/sentence_22704.png,Gintaras dirba mieste.
Datasets/Real_Handwriting/images/form_115_sentence_3.png,Vyrai bijo rašyti.
Datasets/Synthetic_Sentences/images/sentence_21686.png,Šiandien Renata skaito receptą.
Datasets/Synthetic_Sentences/images/sentence_09454.png,Ramiai Danielius skaito istoriją.
Datasets/Synthetic_Sentences/images/sentence_35105.png,Vakar vaikas skaitė žemėlapį.
Datasets/Synthetic_Sentences/images/sentence_44737.png,Garsiai Jonas skaito žemėlapį kavinėje.
Datasets/Real_Handwriting/images/form_367_sentence_1.png,Saulius perka kavą.
Datasets/Synthetic_Sentences/images/sentence_06846.png,Šiandien Rasa perka kavą.
Datasets/Synthetic_Sentences/images/sentence_02198.png,Jonas mėgsta dirbti.
Datasets/Synthetic_Sentences/images/sentence_41667.png,Švelniai Laura skaito knygą kalnuose.
Datasets/Synthetic_Sentences/images/sentence_60729.png,Studentas neša knygą.
Datasets/Real_Handwriting/images/form_112_sentence_1.png,Draugas bijo tvarkytis.
Datasets/Real_Handwriting/images/form_135_sentence_3.png,Vakar šuo verkia paveikslą.
Datasets/Synthetic_Sentences/images/sentence_12292.png,Vakar Gintaras skaitė žemėlapį.
Datasets/Real_Handwriting/images/form_250_sentence_4.png,Rytoj Jonas eis stadione.
Datasets/Real_Handwriting/images/form_384_sentence_5.png,Anas vyras atneša arbatos.
Datasets/Real_Handwriting/images/form_201_sentence_2.png,Žirgas gyvena ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_01828.png,"Tomas mokosi stadione, nes jam patinka."
Datasets/Real_Handwriting/images/form_311_sentence_1.png,Ar Danielius nori važiuoti?
Datasets/Real_Handwriting/images/form_073_sentence_4.png,Studentai valgo stadione.
Datasets/Synthetic_Sentences/images/sentence_61271.png,Marija gyvena bibliotekoje.
Datasets/Synthetic_Sentences/images/sentence_28152.png,Gydytojas mėgsta pirkti kavą.
Datasets/Synthetic_Sentences/images/sentence_32911.png,Šiandien mokytoja skaito žemėlapį.
Datasets/Real_Handwriting/images/form_139_sentence_5.png,Mes skuba daržoves stotyje.
Datasets/Synthetic_Sentences/images/sentence_01323.png,Mokytojas perka gražų kavą.
Datasets/Real_Handwriting/images/form_300_sentence_5.png,Čiurlionį menininkai laiko išskirtiniu kūrėju.
Datasets/Real_Handwriting/images/form_274_sentence_4.png,Rytoj Kristina skaitys knygą.
Datasets/Synthetic_Sentences/images/sentence_37427.png,Tyliai Kristina valgo daržoves.
Datasets/Synthetic_Sentences/images/sentence_61263.png,Šiandien mokytoja ilsisi pievoje.
Datasets/Real_Handwriting/images/form_489_sentence_4.png,Vaikas mėgsta eiti.
Datasets/Synthetic_Sentences/images/sentence_21068.png,Šiandien Gintaras dirba pievoje.
Datasets/Synthetic_Sentences/images/sentence_21259.png,Kristina perka didelį arbatą.
Datasets/Synthetic_Sentences/images/sentence_05582.png,Neringa skaito istoriją.
Datasets/Synthetic_Sentences/images/sentence_19246.png,Vakar Tomas skaitė istoriją.
Datasets/Synthetic_Sentences/images/sentence_45563.png,Rūpestingai Renata skaito knygą.
Datasets/Synthetic_Sentences/images/sentence_39173.png,Švelniai Eglė mokosi darbe naktį.
Datasets/Real_Handwriting/images/form_347_sentence_4.png,Mantas geria arbatą.
Datasets/Synthetic_Sentences/images/sentence_12770.png,Kodėl Neringa dirba mieste?
Datasets/Real_Handwriting/images/form_501_sentence_2.png,Šiandien paukštis mokosi upės pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_49831.png,Rasa perka nuobodų gėlę.
Datasets/Real_Handwriting/images/form_171_sentence_1.png,Studentai skaito kavinėje.
Datasets/Synthetic_Sentences/images/sentence_39464.png,Švelniai mokytoja valgo obuolį.
Datasets/Synthetic_Sentences/images/sentence_07219.png,Kruopščiai mergaitė skaito knygą.
Datasets/Synthetic_Sentences/images/sentence_11006.png,Rasa sportuoja bibliotekoje.
Datasets/Real_Handwriting/images/form_216_sentence_3.png,Studentė mėgsta žaisti dainą.
Datasets/Synthetic_Sentences/images/sentence_55658.png,Laura dirba paplūdimyje po pietų.
Datasets/Synthetic_Sentences/images/sentence_13325.png,Rūpestingai Žilvinas mokosi upės pakrantėje.
Datasets/Real_Handwriting/images/form_311_sentence_2.png,Jurgita bando keliauti.
Datasets/Real_Handwriting/images/form_195_sentence_2.png,Paukštis eina istoriją.
Datasets/Real_Handwriting/images/form_126_sentence_4.png,Vyrai pradeda šokti darbą.
Datasets/Real_Handwriting/images/form_454_sentence_5.png,Obelys žydi baltais žiedais pavasarį.
Datasets/Synthetic_Sentences/images/sentence_03567.png,Rasa mėgsta gerti pieną.
Datasets/Real_Handwriting/images/form_134_sentence_2.png,Moteris sportuoja darbą mieste.
Datasets/Synthetic_Sentences/images/sentence_14093.png,Šiandien berniukas skaito receptą.
Datasets/Synthetic_Sentences/images/sentence_20946.png,Laura perka įdomų knygą.
Datasets/Real_Handwriting/images/form_305_sentence_3.png,Renata geria kavą.
Datasets/Synthetic_Sentences/images/sentence_69467.png,Kodėl Petras dirba kalnuose?
Datasets/Synthetic_Sentences/images/sentence_26303.png,Laura skaito įdomų žurnalą.
Datasets/Synthetic_Sentences/images/sentence_63536.png,Studentas mokosi upės pakrantėje po pietų.
Datasets/Real_Handwriting/images/form_003_sentence_2.png,Mergaitė labai atidžiai verkia.
Datasets/Real_Handwriting/images/form_502_sentence_4.png,Jonas stengiasi keliauti.
Datasets/Real_Handwriting/images/form_293_sentence_5.png,Cecilija čiuožia ant ledo.
Datasets/Real_Handwriting/images/form_345_sentence_3.png,Rasa sportuoja stotyje.
Datasets/Real_Handwriting/images/form_041_sentence_5.png,Gydytojai niekada klauso.
Datasets/Real_Handwriting/images/form_052_sentence_2.png,Jūs žaidžia projektą.
Datasets/Real_Handwriting/images/form_152_sentence_5.png,Vaikai mėgsta piešti.
Datasets/Synthetic_Sentences/images/sentence_30254.png,Danielius mėgsta valgyti obuolį.
Datasets/Real_Handwriting/images/form_452_sentence_2.png,Vaikas lankosi pievoje.
Datasets/Real_Handwriting/images/form_043_sentence_1.png,Moteris lėtai dirba.
Datasets/Real_Handwriting/images/form_501_sentence_4.png,Rytoj Tomas skaitys laišką.
Datasets/Real_Handwriting/images/form_351_sentence_1.png,Garsiai žmogus ilsisi sode.
Datasets/Real_Handwriting/images/form_010_sentence_5.png,Mergaitė žaidžia mieste ir ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_20500.png,Gydytojas stengiasi gerti.
Datasets/Real_Handwriting/images/form_496_sentence_1.png,Katė mėgsta sportuoti.
Datasets/Synthetic_Sentences/images/sentence_63853.png,Ar Jonas dirba upės pakrantėje?
Datasets/Real_Handwriting/images/form_201_sentence_3.png,Šiandien Marija dirba stotyje.
Datasets/Real_Handwriting/images/form_367_sentence_5.png,Universiteto studentai žaidžia šachmatais laisvalaikiu.
Datasets/Synthetic_Sentences/images/sentence_35778.png,"Laura mokosi stadione, bet nori groti."
Datasets/Synthetic_Sentences/images/sentence_56366.png,Vakar mokytoja nešė žaislą.
Datasets/Synthetic_Sentences/images/sentence_50611.png,Studentė mėgsta dainuoti.
Datasets/Synthetic_Sentences/images/sentence_66946.png,Jonas perka lėtą dovaną.
Datasets/Real_Handwriting/images/form_015_sentence_4.png,Vyrai šoka filmą kaime.
Datasets/Synthetic_Sentences/images/sentence_69289.png,Žilvinas skaito greitą laišką.
Datasets/Synthetic_Sentences/images/sentence_27398.png,Mindaugas nori skaityti receptą.
Datasets/Synthetic_Sentences/images/sentence_26885.png,Šiandien vaikas dirba bibliotekoje.
Datasets/Synthetic_Sentences/images/sentence_39835.png,Mokytoja renka gėles.
Datasets/Real_Handwriting/images/form_098_sentence_3.png,Aš bijo miegoti receptą.
Datasets/Synthetic_Sentences/images/sentence_01691.png,Kodėl Jonas dirba stadione?
Datasets/Real_Handwriting/images/form_291_sentence_1.png,Vakar paukštis dirbo darbe.
Datasets/Real_Handwriting/images/form_163_sentence_1.png,Ar jie mąsto?
Datasets/Synthetic_Sentences/images/sentence_26253.png,Žilvinas skaito laišką.
Datasets/Synthetic_Sentences/images/sentence_14131.png,Šiandien šuo skaito knygą.
Datasets/Synthetic_Sentences/images/sentence_27941.png,Vakar Neringa nešė knygą.
Datasets/Real_Handwriting/images/form_368_sentence_3.png,Vakar Jurgita nešė laišką.
Datasets/Real_Handwriting/images/form_494_sentence_3.png,Mantas geria vandenį.
Datasets/Real_Handwriting/images/form_197_sentence_3.png,Moteris mėgsta sportuoti istoriją.
Datasets/Real_Handwriting/images/form_298_sentence_2.png,Marija gyvena ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_43892.png,Rytoj Jurgita skaitys laišką.
Datasets/Real_Handwriting/images/form_164_sentence_3.png,Šiandien vyras žiūri smagiai.
Datasets/Real_Handwriting/images/form_018_sentence_1.png,Šiandien moterys sportuoja lėtai.
Datasets/Real_Handwriting/images/form_173_sentence_1.png,Studentai verkia kavą.
Datasets/Synthetic_Sentences/images/sentence_30021.png,Kodėl studentas dirba pievoje?
Datasets/Real_Handwriting/images/form_280_sentence_1.png,Katė ilsisi pievoje.
Datasets/Synthetic_Sentences/images/sentence_31289.png,Rūpestingai mokytojas neša dovaną.
Datasets/Real_Handwriting/images/form_022_sentence_2.png,Ramiai vaikas keliauoja mokyklą.
Datasets/Real_Handwriting/images/form_350_sentence_4.png,Vakar žmogus skaitė laišką.
Datasets/Synthetic_Sentences/images/sentence_50429.png,Kur šuo dirba?
Datasets/Real_Handwriting/images/form_344_sentence_5.png,Universiteto studentai žaidžia šachmatais laisvalaikiu.
Datasets/Real_Handwriting/images/form_173_sentence_2.png,Mes dirba laišką.
Datasets/Synthetic_Sentences/images/sentence_30639.png,Gintaras žaidžia pievoje.
Datasets/Real_Handwriting/images/form_184_sentence_1.png,Gydytojai nemėgsta galvoti.
Datasets/Synthetic_Sentences/images/sentence_47596.png,Mantas nori pirkti kavą.
Datasets/Real_Handwriting/images/form_156_sentence_3.png,Studentai šoka istoriją kavinėje.
Datasets/Real_Handwriting/images/form_144_sentence_1.png,Jis nemėgsta rašyti.
Datasets/Synthetic_Sentences/images/sentence_31400.png,Mantas sportuoja stotyje.
Datasets/Real_Handwriting/images/form_236_sentence_4.png,Vakar Marija dirbo ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_49989.png,Garsiai Laura dirba parke.
Datasets/Synthetic_Sentences/images/sentence_30644.png,Šiandien mokytojas perka gėlę.
Datasets/Synthetic_Sentences/images/sentence_04541.png,Studentė nori rašyti žemėlapį.
Datasets/Real_Handwriting/images/form_294_sentence_1.png,Eglė bando rašyti.
Datasets/Real_Handwriting/images/form_101_sentence_4.png,Ar mokytojas dainuoja?
Datasets/Real_Handwriting/images/form_020_sentence_3.png,Mergaitė šoka stadione ir sode.
Datasets/Real_Handwriting/images/form_295_sentence_3.png,Rytoj Marija skaitys knygą.
Datasets/Real_Handwriting/images/form_330_sentence_3.png,Rytoj vaikas eis mokykloje.
Datasets/Synthetic_Sentences/images/sentence_19631.png,Kristina valgo košę.
Datasets/Synthetic_Sentences/images/sentence_25347.png,Gintaras neskaito receptą.
Datasets/Synthetic_Sentences/images/sentence_18812.png,Greitai Mindaugas mokosi ligoninėje ryte.
Datasets/Synthetic_Sentences/images/sentence_02489.png,Jurgita mėgsta valgyti daržoves.
Datasets/Synthetic_Sentences/images/sentence_14968.png,Danielius nori gerti arbatą.
Datasets/Synthetic_Sentences/images/sentence_59025.png,Jonas gyvena ligoninėje.
Datasets/Real_Handwriting/images/form_242_sentence_2.png,Rasa stengiasi šokti.
Datasets/Synthetic_Sentences/images/sentence_11552.png,Vakar Laura nešė knygą.
Datasets/Synthetic_Sentences/images/sentence_59948.png,Greitai Marija valgo sriubą.
Datasets/Synthetic_Sentences/images/sentence_36787.png,Danielius mėgsta galvoti.
Datasets/Real_Handwriting/images/form_197_sentence_1.png,Jis juokiasi daržoves.
Datasets/Synthetic_Sentences/images/sentence_62726.png,Švelniai Mantas dirba upės pakrantėje.
Datasets/Real_Handwriting/images/form_023_sentence_5.png,Mokytojai verkia kaime ir prie ežero.
Datasets/Synthetic_Sentences/images/sentence_42814.png,Šuo neskaito knygą.
Datasets/Synthetic_Sentences/images/sentence_03171.png,Džiaugsmingai studentas dirba darbe.
Datasets/Real_Handwriting/images/form_033_sentence_3.png,Vyras nemėgsta mokytis pamoką.
Datasets/Synthetic_Sentences/images/sentence_38634.png,Mielai Neringa neša žaislą.
Datasets/Synthetic_Sentences/images/sentence_36530.png,Katė žaidžia ežero pakrantėje.
Datasets/Real_Handwriting/images/form_269_sentence_5.png,Čia gyvena labai draugiška šeima.
Datasets/Synthetic_Sentences/images/sentence_44382.png,Vaikas bando šokti.
Datasets/Real_Handwriting/images/form_111_sentence_5.png,Aš nori žaisti dainą.
Datasets/Synthetic_Sentences/images/sentence_43353.png,Vakar studentas dirbo ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_05946.png,Neringa neša laišką.
Datasets/Synthetic_Sentences/images/sentence_31389.png,Kristina mėgsta skaityti istoriją.
Datasets/Synthetic_Sentences/images/sentence_62704.png,Kur Tomas dirba?
Datasets/Real_Handwriting/images/form_459_sentence_2.png,Ar katė mokosi darbe?
Datasets/Synthetic_Sentences/images/sentence_31153.png,Atidžiai Kristina skaito istoriją.
Datasets/Synthetic_Sentences/images/sentence_17846.png,Jurgita nori gerti pieną.
Datasets/Real_Handwriting/images/form_095_sentence_3.png,Katė mėgsta skubėti.
Datasets/Real_Handwriting/images/form_124_sentence_2.png,Dabar jos verkia muziką.
Datasets/Synthetic_Sentences/images/sentence_42718.png,Mergaitė mėgsta valgyti daržoves.
Datasets/Synthetic_Sentences/images/sentence_01895.png,Petras skaito laišką.
Datasets/Real_Handwriting/images/form_426_sentence_2.png,Žmogus žaidžia paplūdimyje.
Datasets/Real_Handwriting/images/form_480_sentence_1.png,Ar Rasa skaito laišką?
Datasets/Real_Handwriting/images/form_346_sentence_1.png,Gintaras sportuoja mieste.
Datasets/Synthetic_Sentences/images/sentence_45437.png,Mergaitė renka grybus.
Datasets/Synthetic_Sentences/images/sentence_46270.png,Rytoj studentė skaitys žemėlapį.
Datasets/Synthetic_Sentences/images/sentence_00566.png,Kristina perka lėtą gėlę.
Datasets/Real_Handwriting/images/form_068_sentence_5.png,Ar draugai mokosi?
Datasets/Synthetic_Sentences/images/sentence_46727.png,Ar Petras mokosi paplūdimyje?
Datasets/Real_Handwriting/images/form_225_sentence_4.png,Mokytojas stengiasi šokti.
Datasets/Synthetic_Sentences/images/sentence_43026.png,Kristina valgo duoną.
Datasets/Synthetic_Sentences/images/sentence_41009.png,Ramiai Žilvinas perka gėlę.
Datasets/Synthetic_Sentences/images/sentence_15523.png,Kristina nori valgyti duoną.
Datasets/Synthetic_Sentences/images/sentence_20839.png,Katė mėgsta žaisti.
Datasets/Synthetic_Sentences/images/sentence_27669.png,Neringa dirba ligoninėje anksti ryte.
Datasets/Real_Handwriting/images/form_183_sentence_5.png,Visada moteris galvoja egzaminą.
Datasets/Synthetic_Sentences/images/sentence_33055.png,Atidžiai Laura perka žaislą.
Datasets/Synthetic_Sentences/images/sentence_37973.png,Mielai šuo skaito receptą.
Datasets/Real_Handwriting/images/form_107_sentence_4.png,Moterys klauso ir klauso.
Datasets/Synthetic_Sentences/images/sentence_14809.png,Vakar studentė nešė gėlę.
Datasets/Real_Handwriting/images/form_287_sentence_3.png,Ar Rasa mėgsta galvoti?
Datasets/Real_Handwriting/images/form_266_sentence_3.png,Saulius būna kalnuose.
Datasets/Synthetic_Sentences/images/sentence_03579.png,Ką šuo skaito?
Datasets/Synthetic_Sentences/images/sentence_32156.png,Šiandien Rasa ilsisi miške.
Datasets/Synthetic_Sentences/images/sentence_20216.png,Ar studentė dirba upės pakrantėje?
Datasets/Synthetic_Sentences/images/sentence_12497.png,Rasa bando tvarkytis.
Datasets/Real_Handwriting/images/form_444_sentence_3.png,Vakar Jonas skaitė laišką.
Datasets/Real_Handwriting/images/form_368_sentence_4.png,Švelniai šuo valgo obuolį.
Datasets/Synthetic_Sentences/images/sentence_13278.png,Ramiai Jonas valgo vaisius.
Datasets/Real_Handwriting/images/form_006_sentence_2.png,Vyras verkia miške ir darbe.
Datasets/Synthetic_Sentences/images/sentence_68329.png,Šiandien Eglė ilsisi kalnuose.
Datasets/Synthetic_Sentences/images/sentence_58895.png,Studentė dirba pievoje ir skaito laišką.
Datasets/Synthetic_Sentences/images/sentence_46342.png,Jurgita mėgsta pirkti arbatą.
Datasets/Synthetic_Sentences/images/sentence_13390.png,Tomas geria arbatą.
Datasets/Real_Handwriting/images/form_202_sentence_3.png,Mergaitė žaidžia stadione.
Datasets/Real_Handwriting/images/form_408_sentence_5.png,Universiteto studentai žaidžia šachmatais laisvalaikiu.
Datasets/Synthetic_Sentences/images/sentence_00945.png,Berniukas nenori bėgti.
Datasets/Synthetic_Sentences/images/sentence_00552.png,Neringa nori skaityti istoriją.
Datasets/Real_Handwriting/images/form_109_sentence_2.png,Vaikai baigia šokti mokyklą.
