Datasets/Real_Handwriting/images/form_018_sentence_1.png,Šiandien moterys sportuoja lėtai.
Datasets/Real_Handwriting/images/form_018_sentence_2.png,Jis galvoja paveikslą.
Datasets/Real_Handwriting/images/form_018_sentence_3.png,Vyrai nemėgsta bėgti.
Datasets/Real_Handwriting/images/form_018_sentence_4.png,Studentas baigia sportuoti.
Datasets/Real_Handwriting/images/form_018_sentence_5.png,Ar draugas dainuoja?
Datasets/Real_Handwriting/images/form_019_sentence_1.png,Jūs klauso projektą.
Datasets/Real_Handwriting/images/form_019_sentence_2.png,Draugai juokiasi miške.
Datasets/Real_Handwriting/images/form_019_sentence_3.png,Šuo baigia galvoti.
Datasets/Real_Handwriting/images/form_019_sentence_4.png,Moterys sportuoja užduotį.
Datasets/Real_Handwriting/images/form_019_sentence_5.png,Mokytojai nori ilsėtis žemėlapį.
Datasets/Real_Handwriting/images/form_020_sentence_1.png,Šuo skuba sode ir miške.
Datasets/Real_Handwriting/images/form_020_sentence_2.png,Gydytojas dabar galvoja.
Datasets/Real_Handwriting/images/form_020_sentence_3.png,Mergaitė šoka stadione ir sode.
Datasets/Real_Handwriting/images/form_020_sentence_4.png,Mes žaidžia mokykloje ir darbe.
Datasets/Real_Handwriting/images/form_020_sentence_5.png,Vyrai bėga ir bėga.
Datasets/Real_Handwriting/images/form_021_sentence_1.png,Gydytojai klauso ir klauso.
Datasets/Real_Handwriting/images/form_021_sentence_2.png,Niekada mergaitės žaidžia vandenį.
Datasets/Real_Handwriting/images/form_021_sentence_3.png,Niekada jis miega paveikslą.
Datasets/Real_Handwriting/images/form_021_sentence_4.png,Gydytojas mokosi knygą.
Datasets/Real_Handwriting/images/form_021_sentence_5.png,Mes miega stadione.
Datasets/Real_Handwriting/images/form_022_sentence_1.png,Šiandien mergaitės galvoja kartu.
Datasets/Real_Handwriting/images/form_022_sentence_2.png,Ramiai vaikas keliauoja mokyklą.
Datasets/Real_Handwriting/images/form_022_sentence_3.png,Studentai mąsto kaime ir prie ežero.
Datasets/Real_Handwriting/images/form_022_sentence_4.png,Vaikas šypsosi žemėlapį.
Datasets/Real_Handwriting/images/form_022_sentence_5.png,Jūs labai smagiai rašo.
Datasets/Real_Handwriting/images/form_023_sentence_1.png,Mes tvarkosi ir tvarkosi.
Datasets/Real_Handwriting/images/form_023_sentence_2.png,Mergaitė miega mokyklą sode.
Datasets/Real_Handwriting/images/form_023_sentence_3.png,Moteris mėgsta eiti.
Datasets/Real_Handwriting/images/form_023_sentence_4.png,Jie skuba miške ir stadione.
Datasets/Real_Handwriting/images/form_023_sentence_5.png,Mokytojai verkia kaime ir prie ežero.
Datasets/Real_Handwriting/images/form_024_sentence_1.png,Šiandien mes miega smagiai.
Datasets/Real_Handwriting/images/form_024_sentence_2.png,Niekada vyras valgo mokyklą.
Datasets/Real_Handwriting/images/form_024_sentence_3.png,Draugai klauso ir klauso.
Datasets/Real_Handwriting/images/form_024_sentence_4.png,Šiandien vaikas galvoja šiandien.
Datasets/Real_Handwriting/images/form_024_sentence_5.png,Mes ramiai žaidžia.
Datasets/Real_Handwriting/images/form_025_sentence_1.png,Katė galvoja kalnuose ir mokykloje.
Datasets/Real_Handwriting/images/form_025_sentence_2.png,Paukštis nemėgsta žaisti.
Datasets/Real_Handwriting/images/form_025_sentence_3.png,Šiandien tu žiūri retai.
Datasets/Real_Handwriting/images/form_025_sentence_4.png,Šuo kalba stotyje ir paplūdimyje.
Datasets/Real_Handwriting/images/form_025_sentence_5.png,Vyrai retai mąsto.
Datasets/Real_Handwriting/images/form_026_sentence_1.png,Jis labai kartu verkia.
Datasets/Real_Handwriting/images/form_026_sentence_2.png,Mergaitė bijo galvoti mokyklą.
Datasets/Real_Handwriting/images/form_026_sentence_3.png,Vaikai galvoja mieste.
Datasets/Real_Handwriting/images/form_026_sentence_4.png,Aš pradeda valgyti.
Datasets/Real_Handwriting/images/form_026_sentence_5.png,Gydytojas stengiasi skaityti.
Datasets/Real_Handwriting/images/form_027_sentence_1.png,Draugas šoka ir šoka.
Datasets/Real_Handwriting/images/form_027_sentence_2.png,Draugai šoka laišką.
Datasets/Real_Handwriting/images/form_027_sentence_3.png,Draugas stengiasi galvoti.
Datasets/Real_Handwriting/images/form_027_sentence_4.png,Aš šoka kalnuose ir paplūdimyje.
Datasets/Real_Handwriting/images/form_027_sentence_5.png,Moteris nori dirbti vandenį.
Datasets/Real_Handwriting/images/form_028_sentence_1.png,Smagiai moteris tvarkosi knygą.
Datasets/Real_Handwriting/images/form_028_sentence_2.png,Šiandien gydytojas eina blogai.
Datasets/Real_Handwriting/images/form_028_sentence_3.png,Ar jūs miega?
Datasets/Real_Handwriting/images/form_028_sentence_4.png,Rytoj draugas ilsisi laišką.
Datasets/Real_Handwriting/images/form_028_sentence_5.png,Gerai šuo miega receptą.
Datasets/Real_Handwriting/images/form_029_sentence_1.png,Ar mergaitė eina?
Datasets/Real_Handwriting/images/form_029_sentence_2.png,Mokytojai kalba namus.
Datasets/Real_Handwriting/images/form_029_sentence_3.png,Šiandien jis keliauoja greitai.
Datasets/Real_Handwriting/images/form_029_sentence_4.png,Ramiai gydytojai ilsisi laišką.
Datasets/Real_Handwriting/images/form_029_sentence_5.png,Vaikas labai šiandien geria.
Datasets/Real_Handwriting/images/form_030_sentence_1.png,Jūs keliauoja miške ir miške.
Datasets/Real_Handwriting/images/form_030_sentence_2.png,Mokytojai mėgsta dainuoti.
Datasets/Real_Handwriting/images/form_030_sentence_3.png,Mergaitė galvoja ir galvoja.
Datasets/Real_Handwriting/images/form_030_sentence_4.png,Ar gydytojai ilsisi?
Datasets/Real_Handwriting/images/form_030_sentence_5.png,Ji mąsto filmą namuose.
Datasets/Real_Handwriting/images/form_031_sentence_1.png,Ar vyras bėga?
Datasets/Real_Handwriting/images/form_031_sentence_2.png,Draugas stengiasi bėgti.
Datasets/Real_Handwriting/images/form_031_sentence_3.png,Ar studentas sportuoja?
Datasets/Real_Handwriting/images/form_031_sentence_4.png,Mergaitės labai greitai geria.
Datasets/Real_Handwriting/images/form_031_sentence_5.png,Vaikai bijo valgyti.
Datasets/Real_Handwriting/images/form_032_sentence_1.png,Vaikai galvoja žaidimą.
Datasets/Real_Handwriting/images/form_032_sentence_2.png,Šiandien ji ilsisi visada.
Datasets/Real_Handwriting/images/form_032_sentence_3.png,Vaikas mėgsta žaisti.
Datasets/Real_Handwriting/images/form_032_sentence_4.png,Jos valgo žemėlapį kalnuose.
Datasets/Real_Handwriting/images/form_032_sentence_5.png,Mergaitės tvarkosi sode.
Datasets/Real_Handwriting/images/form_033_sentence_1.png,Draugas nori rašyti paveikslą.
Datasets/Real_Handwriting/images/form_033_sentence_2.png,Šiandien jie geria kartu.
Datasets/Real_Handwriting/images/form_033_sentence_3.png,Vyras nemėgsta mokytis pamoką.
Datasets/Real_Handwriting/images/form_033_sentence_4.png,Šiandien mokytojas rašo vakar.
Datasets/Real_Handwriting/images/form_033_sentence_5.png,Šiandien šuo miega gerai.
Datasets/Real_Handwriting/images/form_034_sentence_1.png,Jis miega stotyje ir prie ežero.
Datasets/Real_Handwriting/images/form_034_sentence_2.png,Šiandien vaikas šoka blogai.
Datasets/Real_Handwriting/images/form_034_sentence_3.png,Draugas žaidžia ligoninėje.
Datasets/Real_Handwriting/images/form_034_sentence_4.png,Kartu studentai ilsisi užduotį.
Datasets/Real_Handwriting/images/form_034_sentence_5.png,Vyrai sportuoja parke ir sode.
Datasets/Real_Handwriting/images/form_035_sentence_1.png,Jūs labai mielai valgo.
Datasets/Real_Handwriting/images/form_035_sentence_2.png,Ji šypsosi ligoninėje.
Datasets/Real_Handwriting/images/form_035_sentence_3.png,Gydytojas tvarkosi arbatą.
Datasets/Real_Handwriting/images/form_035_sentence_4.png,Mokytojai piešia kavą.
Datasets/Real_Handwriting/images/form_035_sentence_5.png,Gydytojai miega stadione ir parke.
Datasets/Real_Handwriting/images/form_036_sentence_1.png,Mergaitė mąsto ir mąsto.
Datasets/Real_Handwriting/images/form_036_sentence_2.png,Mokytojai rašo pamoką.
Datasets/Real_Handwriting/images/form_036_sentence_3.png,Jūs verkia mieste.
Datasets/Real_Handwriting/images/form_036_sentence_4.png,Šuo žiūri mokykloje ir parke.
Datasets/Real_Handwriting/images/form_036_sentence_5.png,Mergaitė klauso receptą.
Datasets/Real_Handwriting/images/form_037_sentence_1.png,Mergaitės skaito ir skaito.
Datasets/Real_Handwriting/images/form_037_sentence_2.png,Šiandien katė skuba labai.
Datasets/Real_Handwriting/images/form_037_sentence_3.png,Tyliai tu dirba užduotį.
Datasets/Real_Handwriting/images/form_037_sentence_4.png,Ji sportuoja kaime.
Datasets/Real_Handwriting/images/form_037_sentence_5.png,Katė labai dabar mąsto.
Datasets/Real_Handwriting/images/form_038_sentence_1.png,Jūs žiūri ir žiūri.
Datasets/Real_Handwriting/images/form_038_sentence_2.png,Šiandien katė mokosi retai.
Datasets/Real_Handwriting/images/form_038_sentence_3.png,Katė žaidžia namuose ir kaime.
Datasets/Real_Handwriting/images/form_038_sentence_4.png,Šiandien mes bėga rytoj.
Datasets/Real_Handwriting/images/form_038_sentence_5.png,Vakar mokytojas mokosi receptą.
Datasets/Real_Handwriting/images/form_039_sentence_1.png,Vyrai labai mielai tvarkosi.
Datasets/Real_Handwriting/images/form_039_sentence_2.png,Jos juokiasi parke.
Datasets/Real_Handwriting/images/form_039_sentence_3.png,Gydytojas geria žemėlapį.
Datasets/Real_Handwriting/images/form_039_sentence_4.png,Jie pradeda eiti.
Datasets/Real_Handwriting/images/form_039_sentence_5.png,Jie labai labai dirba.
Datasets/Real_Handwriting/images/form_040_sentence_1.png,Mergaitės smagiai verkia.
Datasets/Real_Handwriting/images/form_040_sentence_2.png,Jis nemėgsta gerti laišką.
Datasets/Real_Handwriting/images/form_040_sentence_3.png,Ar jis skaito?
Datasets/Real_Handwriting/images/form_040_sentence_4.png,Draugas nemėgsta sportuoti istoriją.
Datasets/Real_Handwriting/images/form_040_sentence_5.png,Studentas šoka miške.
Datasets/Real_Handwriting/images/form_041_sentence_1.png,Draugas retai keliauoja.
Datasets/Real_Handwriting/images/form_041_sentence_2.png,Moterys keliauoja kaime ir ligoninėje.
Datasets/Real_Handwriting/images/form_041_sentence_3.png,Kartu moteris skaito knygą.
Datasets/Real_Handwriting/images/form_041_sentence_4.png,Vyras labai kartu sportuoja.
Datasets/Real_Handwriting/images/form_041_sentence_5.png,Gydytojai niekada klauso.
Datasets/Real_Handwriting/images/form_042_sentence_1.png,Ar jūs verkia?
Datasets/Real_Handwriting/images/form_042_sentence_2.png,Mes klauso ir klauso.
Datasets/Real_Handwriting/images/form_042_sentence_3.png,Vaikas bijo keliauti.
Datasets/Real_Handwriting/images/form_042_sentence_4.png,Mes ramiai klauso.
Datasets/Real_Handwriting/images/form_042_sentence_5.png,Jos šiandien klauso.
Datasets/Real_Handwriting/images/form_043_sentence_1.png,Moteris lėtai dirba.
Datasets/Real_Handwriting/images/form_043_sentence_2.png,Vaikas labai kruopščiai sportuoja.
Datasets/Real_Handwriting/images/form_043_sentence_3.png,Šiandien vyrai eina niekada.
Datasets/Real_Handwriting/images/form_043_sentence_4.png,Paukštis nemėgsta skaityti.
Datasets/Real_Handwriting/images/form_043_sentence_5.png,Vyrai labai smagiai verkia.
Datasets/Real_Handwriting/images/form_044_sentence_1.png,Gydytojas labai tyliai piešia.
Datasets/Real_Handwriting/images/form_044_sentence_2.png,Moterys sportuoja kalnuose ir kavinėje.
Datasets/Real_Handwriting/images/form_044_sentence_3.png,Moteris eina ir eina.
Datasets/Real_Handwriting/images/form_044_sentence_4.png,Vyrai nemėgsta mokytis.
Datasets/Real_Handwriting/images/form_044_sentence_5.png,Šiandien tu geria greitai.
Datasets/Real_Handwriting/images/form_045_sentence_1.png,Šuo juokiasi muziką.
Datasets/Real_Handwriting/images/form_045_sentence_2.png,Vaikas juokiasi darbą.
Datasets/Real_Handwriting/images/form_045_sentence_3.png,Moteris nori sportuoti vaisius.
Datasets/Real_Handwriting/images/form_045_sentence_4.png,Tu geria stadione.
Datasets/Real_Handwriting/images/form_045_sentence_5.png,Mergaitės juokiasi žaidimą sode.
Datasets/Real_Handwriting/images/form_046_sentence_1.png,Vaikas ramiai ilsisi.
Datasets/Real_Handwriting/images/form_046_sentence_2.png,Draugai šypsosi miške ir prie ežero.
Datasets/Real_Handwriting/images/form_046_sentence_3.png,Vaikas baigia šokti.
Datasets/Real_Handwriting/images/form_046_sentence_4.png,Rytoj ji žaidžia arbatą.
Datasets/Real_Handwriting/images/form_046_sentence_5.png,Studentas nemėgsta tvarkytis pamoką.
Datasets/Real_Handwriting/images/form_047_sentence_1.png,Greitai moterys eina žemėlapį.
Datasets/Real_Handwriting/images/form_047_sentence_2.png,Ar jis tvarkosi?
Datasets/Real_Handwriting/images/form_047_sentence_3.png,Ar vyras mąsto?
Datasets/Real_Handwriting/images/form_047_sentence_4.png,Jūs garsiai valgo.
Datasets/Real_Handwriting/images/form_047_sentence_5.png,Mes klauso ir klauso.
Datasets/Real_Handwriting/images/form_048_sentence_1.png,Vaikas labai atidžiai skuba.
Datasets/Real_Handwriting/images/form_048_sentence_2.png,Jūs bėga stotyje ir prie ežero.
Datasets/Real_Handwriting/images/form_048_sentence_3.png,Mergaitės kruopščiai keliauoja.
Datasets/Real_Handwriting/images/form_048_sentence_4.png,Mes dabar galvoja.
Datasets/Real_Handwriting/images/form_048_sentence_5.png,Vyrai galvoja arbatą darbe.
Datasets/Real_Handwriting/images/form_049_sentence_1.png,Mergaitė gerai tvarkosi.
Datasets/Real_Handwriting/images/form_049_sentence_2.png,Ramiai gydytojas dirba filmą.
Datasets/Real_Handwriting/images/form_049_sentence_3.png,Paukštis baigia valgyti.
Datasets/Real_Handwriting/images/form_049_sentence_4.png,Vaikas stengiasi tvarkytis.
Datasets/Real_Handwriting/images/form_049_sentence_5.png,Moterys keliauoja mokykloje ir mieste.
Datasets/Real_Handwriting/images/form_050_sentence_1.png,Jos labai visada mąsto.
Datasets/Real_Handwriting/images/form_050_sentence_2.png,Moterys labai visada žaidžia.
Datasets/Real_Handwriting/images/form_050_sentence_3.png,Tu galvoja prie ežero ir mieste.
Datasets/Real_Handwriting/images/form_050_sentence_4.png,Mergaitės sportuoja kaime.
Datasets/Real_Handwriting/images/form_050_sentence_5.png,Aš labai ramiai šypsosi.
Datasets/Real_Handwriting/images/form_051_sentence_1.png,Šiandien mergaitė skuba kartu.
Datasets/Real_Handwriting/images/form_051_sentence_2.png,Jos šoka arbatą namuose.
Datasets/Real_Handwriting/images/form_051_sentence_3.png,Vaikai dabar rašo.
Datasets/Real_Handwriting/images/form_051_sentence_4.png,Šiandien jūs juokiasi smagiai.
Datasets/Real_Handwriting/images/form_051_sentence_5.png,Jos atidžiai skaito.
Datasets/Real_Handwriting/images/form_052_sentence_1.png,Mergaitės skuba miške.
Datasets/Real_Handwriting/images/form_052_sentence_2.png,Jūs žaidžia projektą.
Datasets/Real_Handwriting/images/form_052_sentence_3.png,Šiandien gydytojai mąsto niekada.
Datasets/Real_Handwriting/images/form_052_sentence_4.png,Jos bijo žaisti knygą.
Datasets/Real_Handwriting/images/form_052_sentence_5.png,Vaikai mėgsta miegoti paveikslą.
Datasets/Real_Handwriting/images/form_053_sentence_1.png,Šuo baigia mokytis.
Datasets/Real_Handwriting/images/form_053_sentence_2.png,Draugas labai retai miega.
Datasets/Real_Handwriting/images/form_053_sentence_3.png,Blogai jūs juokiasi maistą.
Datasets/Real_Handwriting/images/form_053_sentence_4.png,Studentas skuba vandenį mieste.
Datasets/Real_Handwriting/images/form_053_sentence_5.png,Paukštis dirba žemėlapį bibliotekoje.
Datasets/Real_Handwriting/images/form_054_sentence_1.png,Jūs klauso projektą.
Datasets/Real_Handwriting/images/form_054_sentence_2.png,Ar vaikas žaidžia?
Datasets/Real_Handwriting/images/form_054_sentence_3.png,Lėtai jos piešia kavą.
Datasets/Real_Handwriting/images/form_054_sentence_4.png,Draugas bėga maistą stadione.
Datasets/Real_Handwriting/images/form_054_sentence_5.png,Aš sportuoja maistą mokykloje.
Datasets/Real_Handwriting/images/form_055_sentence_1.png,Katė labai greitai dainuoja.
Datasets/Real_Handwriting/images/form_055_sentence_2.png,Ramiai mes ilsisi vandenį.
Datasets/Real_Handwriting/images/form_055_sentence_3.png,Tu nori valgyti.
Datasets/Real_Handwriting/images/form_055_sentence_4.png,Ji piešia miške ir kalnuose.
Datasets/Real_Handwriting/images/form_055_sentence_5.png,Studentai šypsosi prie ežero ir kaime.
Datasets/Real_Handwriting/images/form_056_sentence_1.png,Jos labai dabar valgo.
Datasets/Real_Handwriting/images/form_056_sentence_2.png,Jis labai retai tvarkosi.
Datasets/Real_Handwriting/images/form_056_sentence_3.png,Draugai dainuoja namuose ir stotyje.
Datasets/Real_Handwriting/images/form_056_sentence_4.png,Mielai vaikas dainuoja receptą.
Datasets/Real_Handwriting/images/form_056_sentence_5.png,Moteris žiūri egzaminą.
Datasets/Real_Handwriting/images/form_058_sentence_1.png,Mokytojas baigia keliauti mokyklą.
Datasets/Real_Handwriting/images/form_058_sentence_2.png,Mergaitė bijo šokti.
Datasets/Real_Handwriting/images/form_058_sentence_3.png,Moteris juokiasi istoriją.
Datasets/Real_Handwriting/images/form_058_sentence_4.png,Jie labai rytoj galvoja.
Datasets/Real_Handwriting/images/form_058_sentence_5.png,Moterys ilsisi mieste.
Datasets/Real_Handwriting/images/form_059_sentence_1.png,Studentai žiūri prie ežero ir kalnuose.
Datasets/Real_Handwriting/images/form_059_sentence_2.png,Smagiai jie galvoja istoriją.
Datasets/Real_Handwriting/images/form_059_sentence_3.png,Studentas retai mąsto.
Datasets/Real_Handwriting/images/form_059_sentence_4.png,Vyrai stengiasi dirbti receptą.
Datasets/Real_Handwriting/images/form_059_sentence_5.png,Draugai šypsosi parke.
Datasets/Real_Handwriting/images/form_060_sentence_1.png,Šiandien draugas rašo gerai.
Datasets/Real_Handwriting/images/form_060_sentence_2.png,Moteris labai blogai skuba.
Datasets/Real_Handwriting/images/form_060_sentence_3.png,Katė stengiasi galvoti daržoves.
Datasets/Real_Handwriting/images/form_060_sentence_4.png,Jūs mąsto vandenį.
Datasets/Real_Handwriting/images/form_060_sentence_5.png,Kartu studentas tvarkosi laišką.
Datasets/Real_Handwriting/images/form_061_sentence_1.png,Smagiai jis miega egzaminą.
Datasets/Real_Handwriting/images/form_061_sentence_2.png,Mes sportuoja sode.
Datasets/Real_Handwriting/images/form_061_sentence_3.png,Tu pradeda bėgti.
Datasets/Real_Handwriting/images/form_061_sentence_4.png,Šiandien mergaitė sportuoja šiandien.
Datasets/Real_Handwriting/images/form_061_sentence_5.png,Tu sportuoja namuose ir bibliotekoje.
Datasets/Real_Handwriting/images/form_062_sentence_1.png,Ar jos rašo?
Datasets/Real_Handwriting/images/form_062_sentence_2.png,Aš labai gerai miega.
Datasets/Real_Handwriting/images/form_062_sentence_3.png,Šuo labai kartu piešia.
Datasets/Real_Handwriting/images/form_062_sentence_4.png,Vyras miega maistą.
Datasets/Real_Handwriting/images/form_062_sentence_5.png,Gydytojai skaito žaidimą.
Datasets/Real_Handwriting/images/form_064_sentence_1.png,Vyrai valgo kaime ir stadione.
Datasets/Real_Handwriting/images/form_064_sentence_2.png,Mokytojai juokiasi ir juokiasi.
Datasets/Real_Handwriting/images/form_064_sentence_3.png,Ar jūs ilsisi?
Datasets/Real_Handwriting/images/form_064_sentence_4.png,Gydytojai mąsto egzaminą kavinėje.
Datasets/Real_Handwriting/images/form_064_sentence_5.png,Ar mes juokiasi?
Datasets/Real_Handwriting/images/form_065_sentence_1.png,Gydytojai stengiasi eiti daržoves.
Datasets/Real_Handwriting/images/form_065_sentence_2.png,Draugas garsiai miega.
Datasets/Real_Handwriting/images/form_065_sentence_3.png,Draugas sportuoja žaidimą.
Datasets/Real_Handwriting/images/form_065_sentence_4.png,Vaikai labai ramiai piešia.
Datasets/Real_Handwriting/images/form_065_sentence_5.png,Ar studentai ilsisi?
Datasets/Real_Handwriting/images/form_066_sentence_1.png,Mergaitė baigia bėgti namus.
Datasets/Real_Handwriting/images/form_066_sentence_2.png,Šiandien aš skaito smagiai.
Datasets/Real_Handwriting/images/form_066_sentence_3.png,Retai moterys keliauoja daržoves.
Datasets/Real_Handwriting/images/form_066_sentence_4.png,Paukštis labai atidžiai skaito.
Datasets/Real_Handwriting/images/form_066_sentence_5.png,Moterys skaito pamoką paplūdimyje.
Datasets/Real_Handwriting/images/form_067_sentence_1.png,Jie labai kartu kalba.
Datasets/Real_Handwriting/images/form_067_sentence_2.png,Mes dainuoja darbe ir stadione.
Datasets/Real_Handwriting/images/form_067_sentence_3.png,Jūs verkia mieste.
Datasets/Real_Handwriting/images/form_067_sentence_4.png,Ar gydytojai keliauoja?
